date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:35%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/numbersbg.jpg	jpg/numbersbg-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:37	92757/92757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:36%20GMT	https://web.archive.org/web/20180728113443im_/http://ayadrezk.com/users/images/numbersbg.jpg	jpg/numbersbg-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:37%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/pricing-table-bg.jpg	jpg/pricing-table-bg.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:38	3716/3716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:38%20GMT	https://web.archive.org/web/20180728105353im_/http://ayadrezk.com/users/images/pricing-table-bg.jpg	jpg/pricing-table-bg.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:39%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/white-skew-top.png	png/white-skew-top.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:40	3715/3715	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:40%20GMT	https://web.archive.org/web/20180728114012im_/http://ayadrezk.com/users/images/white-skew-top.png	png/white-skew-top.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:41%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/white-skew-bottom.png	png/white-skew-bottom.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:42	3722/3722	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:42%20GMT	https://web.archive.org/web/20180728101655im_/http://ayadrezk.com/users/images/white-skew-bottom.png	png/white-skew-bottom.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:43%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:44%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:46	275949/275949	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:45%20GMT	https://web.archive.org/web/20180825174404im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:46%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/about-1.jpg	delayed/about-1.2cc.delayed	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:48	366220/366220	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:47%20GMT	https://web.archive.org/web/20180728115514im_/http://ayadrezk.com/users/images/about-1.jpg	jpg/about-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:48%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/faq-bg-header.jpg	jpg/faq-bg-header-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:50	276629/276629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:49%20GMT	https://web.archive.org/web/20180728105947im_/http://ayadrezk.com/users/images/faq-bg-header.jpg	jpg/faq-bg-header-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:50%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/projects1-bg-header.jpg	jpg/projects1-bg-header.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:51	3724/3724	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:51%20GMT	https://web.archive.org/web/20180728101347im_/http://ayadrezk.com/users/images/projects1-bg-header.jpg	jpg/projects1-bg-header.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:52%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/projects2-bg-header.jpg	jpg/projects2-bg-header.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:53	3719/3719	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:53%20GMT	https://web.archive.org/web/20180728102120im_/http://ayadrezk.com/users/images/projects2-bg-header.jpg	jpg/projects2-bg-header.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:54%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/project-single-3.jpg	jpg/project-single-4.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:56	154804/154804	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:55%20GMT	https://web.archive.org/web/20180728122208im_/http://ayadrezk.com/users/images/project-single-3.jpg	jpg/project-single-4.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:56%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/about1-slider1.jpg	jpg/about1-slider1-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:58	198085/198085	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:32:57%20GMT	https://web.archive.org/web/20180728102959im_/http://ayadrezk.com/users/images/about1-slider1.jpg	jpg/about1-slider1-2.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:32:58%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/contact_bg.jpg	jpg/contact_bg.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:32:59	3710/3710	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:32:59%20GMT	https://web.archive.org/web/20180728103901im_/http://ayadrezk.com/users/images/contact_bg.jpg	jpg/contact_bg.jpg	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:33:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:00%20GMT	https://web.archive.org/web/20180825174423im_/http://ayadrezk.com/users/images/video-pattern-overlay.png	png/video-pattern-overlay.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:33:01	3724/3724	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:33:01%20GMT	https://web.archive.org/web/20180728123659im_/http://ayadrezk.com/users/images/video-pattern-overlay.png	png/video-pattern-overlay.png	(from https://web.archive.org/web/20180825174423cs_/http://ayadrezk.com/users/css/style.css)
11:33:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:02%20GMT	https://web.archive.org/web/20180825172746im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-3.png	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:03	26290/26290	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jan%202026%2018:33:02%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/	html/index-16.html	(from https://web.archive.org/web/20180825172000/http://ayadrezk.com/)
11:33:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:03%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:04%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:06%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:06%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:07%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:08%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:10%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:10%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:11%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:12%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:13%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:14%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:15%20GMT	https://web.archive.org/web/20180825172746cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:16%20GMT	https://web.archive.org/web/20180825172746im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:17%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/	html/index-17.html	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:17%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-1	delayed/our-services-1.2eb.delayed	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:18%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-2	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:19%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:20%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-4	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:21%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-6	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:22%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-7	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:23%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-8	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:24%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-9	other/our-services-10	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:25%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-customer	other/our-customer-2	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:26%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:27%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/contact-us	other/contact-us-2	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:28%20GMT	https://web.archive.org/web/20180825172746im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:29%20GMT	https://web.archive.org/web/20180825172746/http://ayadrezk.com/users/index.html	html/index-18.html	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:30%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/jquery.min.js	js/jquery.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:31%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/bootstrap.min.js	js/bootstrap.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:32%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/jquery.hoverIntent.js	js/jquery.hoverintent-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:33%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/superfish.min.js	js/superfish.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:34%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/jquery.sliderPro.min.js	js/jquery.sliderpro.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:35%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/owl.carousel.min.js	js/owl.carousel.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:36%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/odometer.min.js	js/odometer.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:37%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/waypoints.min.js	js/waypoints.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:38%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/jquery.slicknav.min.js	js/jquery.slicknav.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:39%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/wow.min.js	js/wow.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:40%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/retina.min.js	js/retina.min-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:41%20GMT	https://web.archive.org/web/20180825172746js_/http://ayadrezk.com/users/js/custom.js	js/custom-3.js	(from https://web.archive.org/web/20180825172746/http://ayadrezk.com/our-services-5)
11:33:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:43%20GMT	https://web.archive.org/web/20180811111351im_/http://ayadrezk.com/users/images/favicon.png	delayed/favicon.304.delayed	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:43	26286/26286	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jan%202026%2018:33:43%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/	html/index-18.html	(from https://web.archive.org/web/20181018025925/http://ayadrezk.com/)
11:33:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:43%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:44%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:46%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:46%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:47%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:49%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:49%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:50%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:51%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:52%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:53%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:54%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:55%20GMT	https://web.archive.org/web/20180811111351cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:56%20GMT	https://web.archive.org/web/20180811111351im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:57%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-1	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:58%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-2	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:33:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:33:59%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:34:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:34:00%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-4	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:34:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:34:01%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-5	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:34:03	29843/29843	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jan%202026%2018:34:02%20GMT	https://web.archive.org/web/20180811111357/http://ayadrezk.com/our-services-5	html/our-services-11.html	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
